number,title,character,line
7,Star Trek Generations,GUINAN,Soran doesn't care about weapons or power. He just cares about getting back to the Nexus.
7,Star Trek Generations,PICARD,What's the 'Nexus'?
7,Star Trek Generations,GUINAN,"The energy ribbon that destroyed that ship was just not some random phenomenon traveling through the universe. It's a doorway to another place that we call the Nexus. It's a place that I've tried very, very hard to forget."
7,Star Trek Generations,PICARD,What happened to you?
7,Star Trek Generations,GUINAN,It was like being inside joy. As if joy was something tangible ...and you could wrap yourself in it like a blanket. And never in my entire life have I been as content.
7,Star Trek Generations,PICARD,And then you were beamed away from there.
7,Star Trek Generations,GUINAN,"Pulled. Ripped away. None of us wanted to go. I would have done anything, ...anything to get back there. But once I realized that wasn't possible I learned to live without that."
7,Star Trek Generations,PICARD,What about Soran?
7,Star Trek Generations,GUINAN,"If he's still obsessed he could be a very, very dangerous man."
7,Star Trek Generations,PICARD,"Why would he destroy a star? ...Thank you, Guinan."
7,Star Trek Generations,GUINAN,"If you go, you're not going to care about anything. Not this ship, Soran, nothing. All you'll want is to stay in the Nexus. And you're not going to want to come back."
7,Star Trek Generations,SORAN,Marvelous technology. This is a remarkable piece of equipment.
7,Star Trek Generations,LAFORGE,I'm glad you approve.
7,Star Trek Generations,SORAN,"Not very stylish though is it? ...Have you ever considered a prosthesis that would make you look a little more, ...how can I say? ...More normal."
7,Star Trek Generations,LAFORGE,What's normal?
7,Star Trek Generations,SORAN,"What's normal? Well, that's a good question. Normal is what everyone else is, and you are not."
7,Star Trek Generations,LAFORGE,Why don't we just get down to it? What do you want?
7,Star Trek Generations,SORAN,"As you may or may not be aware, I am an El-Aurian. Some people call us a race of 'listeners'. We listen. Right now, Mister La Forge, you have my complete attention. I want to listen to everything you know about trilithium. Captains log, stardate 48632.4. Doctor Crusher has informed me that Data's emotion chip has been fused into his neural net and cannot be removed. However she believes he is fit for duty, so I have asked him to join me in Stellar Cartography."
7,Star Trek Generations,DATA,"According to our information, the ribbon is a conflux of temporal energy which travels through this galaxy every thirty-nine point one years. It will pass through this sector in approximately forty-two hours."
7,Star Trek Generations,PICARD,"Yes. Guinan was right. She said that Soran was trying to get back to the ribbon. Now if that's true there has to be some connection with the Amargosa star. Data, give me a list of anything that was affected by the star's destruction, no matter how insignificant."
7,Star Trek Generations,PICARD,Data?
7,Star Trek Generations,DATA,Sorry sir. It will take the computer a few moments to compile the information.
7,Star Trek Generations,PICARD,"Data, ...are you all right?"
7,Star Trek Generations,DATA,"No sir. I am finding it difficult to concentrate. I believe I am overwhelmed with feelings of remorse, regret concerning my actions on the observatory."
7,Star Trek Generations,PICARD,What do you mean?
7,Star Trek Generations,DATA,"I wanted to save Geordi, but I experienced something I could not expect. ...Fear. I was afraid. ...According to our current information, the destruction of the Amargosa star has had the following effects in this sector. ...Gamma emissions have increased by point zero five percent. The Starship Bozeman was forced to make a course correction. ...Ambient magnetic fields..."
7,Star Trek Generations,PICARD,Wait. The Bozeman. ...Why would it make a course correction?
7,Star Trek Generations,DATA,The destruction of the Amargosa star has altered the gravitational forces throughout this sector. As a result any ship passing through this region would have to make a minor course correction.
7,Star Trek Generations,PICARD,A minor course correction? ...Where's the ribbon now?
7,Star Trek Generations,DATA,This is its current position.
7,Star Trek Generations,PICARD,Can you project its course?
7,Star Trek Generations,DATA,"Captain, ...I cannot continue with this investigation. I wish to be deactivated until Doctor Crusher can remove the emotion chip."
7,Star Trek Generations,PICARD,Are you having some kind of malfunction?
7,Star Trek Generations,DATA,No sir. I simply do not have the ability to control these emotions.
7,Star Trek Generations,PICARD,"Data, I have nothing but sympathy for what you are feeling, but right now I need you to..."
7,Star Trek Generations,DATA,Sir! I no longer want these emotions! Deactivating me is the only viable solution.
7,Star Trek Generations,PICARD,"Part of having feelings is learning to integrate them into your life, Data, ...learning to live with them. No matter what the circumstances..."
7,Star Trek Generations,DATA,"No, I cannot..."
7,Star Trek Generations,PICARD,"You will not be deactivated! You're an officer on board this ship and I require you to perform your duty. That is an order, Commander!"
7,Star Trek Generations,DATA,"Yes sir. ...I will try, sir."
7,Star Trek Generations,PICARD,"Sometimes it takes courage to try, Data. Courage can be an emotion too. Now can you project the course of the ribbon?"
7,Star Trek Generations,DATA,I believe so.
7,Star Trek Generations,PICARD,"Enhance grid nine-A. ...Where was the Amargosa star? ...Now you said when the Amargosa star was destroyed, it affected the gravitational forces in this sector. Did the computer take that into account when it projected the course of the ribbon?"
7,Star Trek Generations,DATA,No sir. I will make the appropriate adjustments.
7,Star Trek Generations,PICARD,"That's what Soran's doing, ...he's changing the course of the ribbon. ...But why? Why would he try to change its path? ...Why doesn't he just fly into it with a ship?"
7,Star Trek Generations,DATA,Our records show that every ship which has approached the ribbon has either been destroyed or severely damaged.
7,Star Trek Generations,PICARD,"He can't get to the ribbon, so he's trying to make the ribbon come to him. ...Data, does it pass near any M-Class planets?"
7,Star Trek Generations,DATA,Yes sir. There are two in the Veridian system.
7,Star Trek Generations,PICARD,"It's close to Veridian Three ...but not close enough. ...Data, what would happen to the ribbon's course if Soran destroyed the Veridian star itself? ...That's where he's going."
7,Star Trek Generations,DATA,"It should be noted, sir, that the collapse of the Veridian star would produce a shock wave similar to the one we observed at Amargosa."
7,Star Trek Generations,PICARD,Destroying all the planets in this system.
7,Star Trek Generations,DATA,Veridian Three is uninhabited. However Veridian Four supports a pre-industrial humanoid society.
7,Star Trek Generations,PICARD,Population?
7,Star Trek Generations,DATA,"Two hundred thirty million, sir."
7,Star Trek Generations,PICARD,Picard to bridge.
7,Star Trek Generations,WORF,"Worf here, sir."
7,Star Trek Generations,PICARD,"Set a course for the Veridian system, maximum warp."
7,Star Trek Generations,LURSA,Did you get anything from the human?
7,Star Trek Generations,SORAN,No. His heart just wasn't in it.
7,Star Trek Generations,KLINGON HELM,We have entered orbit of Veridian Three.
7,Star Trek Generations,SORAN,Prepare to transport me to the surface.
7,Star Trek Generations,B'ETOR,Wait. When do we get our payment?
7,Star Trek Generations,SORAN,"This contains all the information you'll need to make a trilithium weapon. ...It's been coded. Once I'm safely to the surface, I'll transmit the decryption sequence to you, ...not before."
7,Star Trek Generations,KLINGON HELM,Mistress! A Federation starship is entering the system!
7,Star Trek Generations,LURSA,What? On viewer.
7,Star Trek Generations,KLINGON HELM,They are hailing us.
7,Star Trek Generations,B'ETOR,Du'cha!
7,Star Trek Generations,LURSA,We're still cloaked. They can't see us.
7,Star Trek Generations,PICARD,"Klingon vessel. We know what you're doing, and we will destroy any probe launched toward the Veridian star. We demand that you return our Chief Engineer and leave this system immediately."
7,Star Trek Generations,SORAN,There's no time for this. Eliminate them.
7,Star Trek Generations,B'ETOR,That's a Galaxy-class starship. We are no match for them.
7,Star Trek Generations,SORAN,I think it's time we gave Mister La Forge his sight back.
7,Star Trek Generations,RIKER,Maybe they're not out there.
7,Star Trek Generations,PICARD,They're just trying to decide whether a twenty year-old Klingon Bird-of-Prey can be a match for the Federation flagship.
7,Star Trek Generations,TROI,Perhaps they're on the surface.
7,Star Trek Generations,WORF,"Sir, according to my calculations, a solar probe launched from either the Klingon ship or the planet's surface will take eleven seconds to reach the sun. However, since we do not have an exact point of origin, it will take us between eight and fifteen seconds to lock our weapons onto it."
7,Star Trek Generations,RIKER,That's a pretty big margin of error. Much too big.
7,Star Trek Generations,PICARD,"Mister Data, how long before the ribbon arrives?"
7,Star Trek Generations,DATA,"Approximately forty-seven minutes, sir."
7,Star Trek Generations,PICARD,I've got to find some way to get to Soran.
7,Star Trek Generations,WORF,"Klingon vessel decloaking directly ahead, sir. ...They are hailing."
7,Star Trek Generations,PICARD,On screen.
7,Star Trek Generations,LURSA,Captain. What an unexpected pleasure.
7,Star Trek Generations,PICARD,"Lursa, It is very important that I speak with Soran."
7,Star Trek Generations,LURSA,I'm afraid the Doctor is no longer aboard our ship.
7,Star Trek Generations,PICARD,Then I will beam to his location.
7,Star Trek Generations,B'ETOR,The Doctor values his privacy. He would be quite upset if an armed away team interrupted him.
7,Star Trek Generations,PICARD,Then I will beam to your ship and you can transport me to Soran.
7,Star Trek Generations,RIKER,"Captain, you can't trust them. For all you know they killed Geordi. They might kill you too."
7,Star Trek Generations,LURSA,We did not harm your Engineer. He's been our ...guest.
7,Star Trek Generations,RIKER,Then return him.
7,Star Trek Generations,B'ETOR,In exchange for what?
7,Star Trek Generations,DATA,Me sir.
7,Star Trek Generations,PICARD,"Me! I will be your prisoner, but first you must beam me to the surface so I can speak with Soran."
7,Star Trek Generations,B'ETOR,The Captain would make a much more valuable hostage.
7,Star Trek Generations,LURSA,We'll consider it a prisoner exchange.
7,Star Trek Generations,PICARD,"Agreed. ...Have Doctor Crusher meet me in transporter room three. You have the bridge, Number One."
7,Star Trek Generations,TRANSPORTER OFFICER,"Receiving the coordinates, Captain."
7,Star Trek Generations,PICARD,Energize.
7,Star Trek Generations,SORAN,"Welcome, Captain. ...You must think I'm quite the madman."
7,Star Trek Generations,PICARD,The thought had crossed my mind.
7,Star Trek Generations,SORAN,"I know why you're here. You're not entirely confident you can shoot down my probe, so you've come to dissuade me from my horrific plan. ...Good luck. ...Now if you'll excuse me, Captain, I'm rather busy."
7,Star Trek Generations,PICARD,Soran!
7,Star Trek Generations,SORAN,"Do be careful, Captain. That's a fifty giga-watt forcefield. I wouldn't want to see you get hurt."
7,Star Trek Generations,KLINGON HELM,I have established the link.
7,Star Trek Generations,LURSA,Put it on viewer. ...It's working. The VISOR's transmitting.
7,Star Trek Generations,B'ETOR,Where is he?
7,Star Trek Generations,CRUSHER,"Don't worry, there's been no permanent damage. Your heart is perfectly fine. There's been a little arterial damage."
7,Star Trek Generations,B'ETOR,Human females are so repulsive.
7,Star Trek Generations,CRUSHER,There's a myocardial degeneration. I've removed the nanaprobe and I think you're going to be fine. I'll need to run some more tests. I'll let you know.
7,Star Trek Generations,LAFORGE,"Thanks, Doc."
7,Star Trek Generations,LAFORGE,"Data, it's okay."
7,Star Trek Generations,DATA,I am sorry I let you down. I have not been behaving like myself lately.
7,Star Trek Generations,LAFORGE,"No Data, you haven't. You've been behaving like a human."
7,Star Trek Generations,PICARD,"You don't need to do this, Soran. ...I'm sure we could find another way of getting you into this Nexus."
7,Star Trek Generations,SORAN,"I've spent eighty years looking for another way. Believe me, this is the only one."
7,Star Trek Generations,PICARD,"What you're about to do Soran, is no different from when the Borg destroyed your world. They killed millions too, ...including your wife ...and children."
7,Star Trek Generations,SORAN,"Nice try. ...You know, there was a time when I wouldn't hurt a fly. Then the Borg came. And they showed me that if there is one constant in this whole universe. ...It's death. ...Afterwards I began to realize it didn't really matter. We're all going to die sometime. It's just a question of how and when. You will too, Captain. Aren't you beginning to feel time gaining on you? ...It's like a predator. It's stalking you. ...Oh, you can try and outrun it with doctors, medicines, new technologies, but in the end time is going to hunt you down, ...and make the kill."
7,Star Trek Generations,PICARD,"It's our mortality that defines us, Soran. It's part of the truth of our existence."
7,Star Trek Generations,SORAN,What if I told you I've found a new truth.
7,Star Trek Generations,PICARD,The Nexus?
7,Star Trek Generations,SORAN,Time has no meaning there. The predator has no teeth.
7,Star Trek Generations,LURSA,Where is he now?
7,Star Trek Generations,B'ETOR,He bathed. Now he's roaming the ship. ...He must be the only Engineer who doesn't go to engineering.
7,Star Trek Generations,RIKER,"Any luck, Mister Worf?"
7,Star Trek Generations,WORF,No sir. I still cannot locate the Captain.
7,Star Trek Generations,RIKER,The sensors still cannot penetrate the planet biosphere. There's too much interference. Can you find a way to scan for lifeforms?
7,Star Trek Generations,DATA,"I would be happy to, sir. I just love scanning for lifeforms. ...'Life forms, ...you tiny little lifeforms, ...you precious little life forms, ...where are you.'"
7,Star Trek Generations,B'ETOR,Finally!
7,Star Trek Generations,FARRELL,"Commander, I'd like to run a level three diagnostic on the port plasma relays. I think one of the generators is fluctuating."
7,Star Trek Generations,LAFORGE,"Fine, do that."
7,Star Trek Generations,LURSA,That's it! Replay from time index nine two four. ...Magnify this section and enhance. ...Their shields are operating on a modulation of two five seven point four.
7,Star Trek Generations,B'ETOR,Adjust our torpedo frequency to match two five seven point four!
7,Star Trek Generations,WORF,They have found a way to penetrate our shields.
7,Star Trek Generations,RIKER,"Lock phasers and return fire! ...Deanna, take the helm. Get us out of orbit."
7,Star Trek Generations,DATA,Hull breach on decks thirty-one through thirty-five.
7,Star Trek Generations,RIKER,"Mister Worf, what do we know about that old Klingon ship. Are there any weaknesses?"
7,Star Trek Generations,WORF,It is a Class D-twelve Bird of Prey. They were retired from service because of defective plasma coils.
7,Star Trek Generations,RIKER,Plasma coils? ...Any way we can use that to our advantage?
7,Star Trek Generations,WORF,I do not see how. The plasma coil is part of their cloaking device.
7,Star Trek Generations,LAFORGE,Let's get a stabilizer on that conduit. ...Reinforce that starboard interlock. Reroute main power through the secondary coupling.
7,Star Trek Generations,RIKER,"Data, would a defective plasma coil be susceptible to some sort of ionic pulse?"
7,Star Trek Generations,DATA,"Perhaps. Yes! Yes, if we sent a low-level ionic pulse, it might reset the coil and trigger the cloaking device. Excellent idea, sir!"
7,Star Trek Generations,WORF,"As their cloak begins to engage, their shields will drop."
7,Star Trek Generations,RIKER,"Well that's two seconds they'll be vulnerable. Mister Data, lock on to their plasma coils."
7,Star Trek Generations,DATA,No problem.
7,Star Trek Generations,WORF,Our shields are holding.
7,Star Trek Generations,LURSA,Fire at will.
7,Star Trek Generations,RIKER,"Mister Worf, prepare a spread of photon torpedoes. We'll have to hit them the instant they begin to cloak."
7,Star Trek Generations,WORF,Aye sir.
7,Star Trek Generations,RIKER,We're getting one shot at this. Target their primary reactor.
7,Star Trek Generations,DATA,I have accessed their coil frequency. Initiating ionic pulse.
7,Star Trek Generations,RIKER,Make it quick!
7,Star Trek Generations,LURSA,Target their bridge.
7,Star Trek Generations,B'ETOR,Full disruptors.
7,Star Trek Generations,KLINGON HELM,We are cloaking!
7,Star Trek Generations,B'ETOR,What?
7,Star Trek Generations,KLINGON HELM,Our shields are down!
7,Star Trek Generations,DATA,Yes! Mm!
7,Star Trek Generations,SORAN,Haven't you got anything better to do?
7,Star Trek Generations,LAFORGE,It must have been that last torpedo. La Forge to bridge. I've got a problem down here. The magnetic interlocks have been ruptured. I...
7,Star Trek Generations,LAFORGE,"Coolant leak! We have a coolant leak, everybody. Let's go. Let's get out of here. ...Everybody out! Let's move! ...Let's move! Let' go! Bridge, we have a new problem. We're five minutes from a warp core breach. There's nothing I can do."
7,Star Trek Generations,RIKER,"Deanna, evacuate everyone to the saucer section. Mister Data, prepare to separate the ship."
7,Star Trek Generations,COMPUTER VOICE,Starship separation in five minutes. ...Starship separation in four minutes thirty-five seconds.
7,Star Trek Generations,CRUSHER,Let's move him out. Let's go. Take him out. Quick.
7,Star Trek Generations,COMPUTER VOICE,Starship separation in four minutes thirty seconds.
7,Star Trek Generations,COMPUTER VOICE,Starship separation in four minutes fifteen seconds.
7,Star Trek Generations,LAFORGE,Farrell!
7,Star Trek Generations,FARRELL,Yes.
7,Star Trek Generations,LAFORGE,There's no one with these kids. Let's get them to the W-tube. We'll find the parents later.
7,Star Trek Generations,COMPUTER VOICE,Starship separation in four minutes.
7,Star Trek Generations,SORAN,"Now, you'll have to excuse me, Captain. I have an appointment with eternity and I don't want to be late."
7,Star Trek Generations,RIKER,The core breach is accelerating. We've go to get out of here.
7,Star Trek Generations,LAFORGE,"That's it, bridge, ...we're all out!"
7,Star Trek Generations,DATA,One minute to warp core breach.
7,Star Trek Generations,RIKER,Begin separation sequence. Full impulse power once we're clear. Warp core is going critical.
7,Star Trek Generations,DATA,Separation complete.
7,Star Trek Generations,TROI,Engaging impulse engines.
7,Star Trek Generations,DATA,Core breach in progress.
7,Star Trek Generations,COMPUTER VOICE,Primary stabilizers off-line. Engaging secondary systems.
7,Star Trek Generations,RIKER,Report!
7,Star Trek Generations,TROI,Helm controls are off-line!
7,Star Trek Generations,DATA,"Oh, shit..."
7,Star Trek Generations,DATA,I have rerouted auxiliary power to the lateral thrusters. I'm attempting to level our descent.
7,Star Trek Generations,RIKER,"All hands, brace for impact!"
7,Star Trek Generations,LAFORGE,"Hold on there, tight. Hold on!"
7,Star Trek Generations,CRUSHER,Hold their heads!
7,Star Trek Generations,TROI,I'm okay.
7,Star Trek Generations,PICARD,What... What is this? Where am I?
7,Star Trek Generations,PICARD'S CHILDREN,Surprise!
7,Star Trek Generations,MADISON PICARD,We love you father.
7,Star Trek Generations,THOMAS PICARD,Were you scared?
7,Star Trek Generations,MIMI PICARD,I helped decorate the tree.
7,Star Trek Generations,OLIVIA PICARD,I helped decorate it. It took all day.
7,Star Trek Generations,THOMAS PICARD,"Say Merry Christmas, Papa."
7,Star Trek Generations,OLIVIA PICARD,Seen your present?
7,Star Trek Generations,MIMI PICARD,"I love you, father."
7,Star Trek Generations,PICARD,And I love you too.
7,Star Trek Generations,ELISE PICARD,Move back and give your father some room. ...Cup of Earl Gray?
7,Star Trek Generations,PICARD,"That would be perfect, dear. RENÉ"
7,Star Trek Generations,PICARD,This one's for you.
7,Star Trek Generations,PICARD,"Oh, thank you very much, René. RENÉ"
7,Star Trek Generations,PICARD,"Merry Christmas, uncle."
7,Star Trek Generations,PICARD,And Merry Christmas to you too.
7,Star Trek Generations,ELISE PICARD,"René, can you help me with the table?"
7,Star Trek Generations,PICARD,René! ...Come here. ...Go and help your aunt.
7,Star Trek Generations,PICARD,This isn't right. ...This can't be real.
7,Star Trek Generations,GUINAN,It's as real as you want it to be.
7,Star Trek Generations,PICARD,Guinan! ...What's going on? ...Why am I here?
7,Star Trek Generations,GUINAN,You're in the Nexus.
7,Star Trek Generations,PICARD,This is the Nexus?
7,Star Trek Generations,GUINAN,For you. This is what you wanted.
7,Star Trek Generations,PICARD,"But ...I never had a home like this. ...Nor a wife and children. ...But these are all mine. ...Guinan, what are you doing here? ...I thought you were on board the Enterprise."
7,Star Trek Generations,GUINAN,I am. ...I'm also here. ...Think of me as an echo of the person you know. ...A part of herself she left behind.
7,Star Trek Generations,PICARD,When the Enterprise-B beamed you up from the Lakul?
7,Star Trek Generations,THOMAS PICARD,"Papa, help me build my castle."
7,Star Trek Generations,PICARD,"Yes I will, in a few minutes."
7,Star Trek Generations,MIMI PICARD,"Papa, thank you for the dolly. She's very beautiful."
7,Star Trek Generations,PICARD,These are my children. ...These are my children!
7,Star Trek Generations,GUINAN,"Of course. Time has no meaning here. So you can go back and see them born, or go forward and see your grandchildren."
7,Star Trek Generations,ELISE PICARD,Dinner's ready everyone!
7,Star Trek Generations,MATTHEW PICARD,"Dinner's ready, Papa."
7,Star Trek Generations,PICARD,Go on. Go on without me.
7,Star Trek Generations,PICARD,"Guinan, ...can I leave the Nexus?"
7,Star Trek Generations,GUINAN,Where would you go?
7,Star Trek Generations,PICARD,I don't understand.
7,Star Trek Generations,GUINAN,"But as I said, time has no meaning here. So if you leave you can go anywhere, any time."
7,Star Trek Generations,PICARD,"All right, I know exactly where I want to go. The mountaintop on Veridian Three, just before Soran destroyed the star. I have to stop it. But I need help. Now, if you were to come back with me. Together, we c..."
7,Star Trek Generations,GUINAN,"I can't leave here. I'm there already, remember? But I bet I know someone who can."
7,Star Trek Generations,GUINAN,"And from his point of view, he just got there too."
7,Star Trek Generations,PICARD,Kirk! ...James T. Kirk.
7,Star Trek Generations,KIRK,Beautiful day.
7,Star Trek Generations,PICARD,"Yes, it certainly is."
7,Star Trek Generations,KIRK,Would you mind?
7,Star Trek Generations,PICARD,Oh.
7,Star Trek Generations,PICARD,"Captain, I'm wondering, do you realize?..."
7,Star Trek Generations,KIRK,Hold on a minute. Do you smell something burning?
7,Star Trek Generations,KIRK,"Looks like somebody was trying to cook some eggs. ...Come on in. It's all right, it's my house. ...At least it used to be, I sold it years ago."
7,Star Trek Generations,PICARD,I'm Captain Jean-Luc Picard of the Starship ...Enterprise.
7,Star Trek Generations,KIRK,"The clock, ...I gave this clock to Bones."
7,Star Trek Generations,PICARD,"I'm from what you would consider the future, ...the twenty-fourth century."
7,Star Trek Generations,KIRK,"Butler! ...Butler, how can you be here? ...He's been dead seven years."
7,Star Trek Generations,ANTONIA,"Come on, Jim, I'm starving. How long have you been rattling around in that kitchen?"
7,Star Trek Generations,KIRK,Antonia! ...What are you talking about? ...The future? This is the past. ...This is nine years ago.
7,Star Trek Generations,KIRK,...The day I told her I was going back to Starfleet.
7,Star Trek Generations,KIRK,"These are Ktarian eggs, ...It was her favorite. I was preparing them to soften the blow."
7,Star Trek Generations,PICARD,"I know how real this must seem to you, but it's not. This isn't really your house. We're both of us caught up in some kind of temporal nexus."
7,Star Trek Generations,KIRK,Dill.
7,Star Trek Generations,PICARD,I beg your pardon?
7,Star Trek Generations,KIRK,"Dill weed. ...In the cabinet, second shelf to the left, ...behind the oregano."
7,Star Trek Generations,PICARD,How long have you been here?
7,Star Trek Generations,KIRK,"I don't know. I was aboard the Enterprise-B in the deflector control room... ...Stir these, will you?"
7,Star Trek Generations,PICARD,Ow!
7,Star Trek Generations,KIRK,"The bulkhead in front of me disappeared. ...Then I found myself out here just now chopping wood, ...right before you walked up. Thanks."
7,Star Trek Generations,PICARD,"Look, ...history records that you died saving the Enterprise-B from an energy ribbon eighty years ago."
7,Star Trek Generations,KIRK,You say this is the twenty-fourth century. Picard: Aha.
7,Star Trek Generations,KIRK,And I'm dead?
7,Star Trek Generations,PICARD,"Not exactly. As I said, this is some kind of... KIRK/"
7,Star Trek Generations,PICARD,Temporal nexus.
7,Star Trek Generations,KIRK,"...Yeah, I heard you. ...Something is missing."
7,Star Trek Generations,PICARD,"Captain, look! I need your help. I want you to leave the Nexus with me. ...We have to go back to a planet, Veridian Three. ...We have to stop a man called Soran from destroying a star. Millions of lives are at stake."
7,Star Trek Generations,KIRK,You said history considers me dead. Who am I to argue with history?
7,Star Trek Generations,PICARD,You are a Starfleet Officer. You have a duty...
7,Star Trek Generations,KIRK,"I don't need you to lecture me. I was out saving the galaxy when your grandfather was in diapers. Besides which, I think the galaxy owes me one. All right, ...I was like you once ...so completely blinded by duty and obligations that I couldn't see anything past this uniform. And in the end, what did it get me? An empty house. ...Not this time."
7,Star Trek Generations,KIRK,"This time I'm going to walk up these stairs, march into that bedroom ...and tell Antonia that I want to marry her. ...This time it's going to be different."
7,Star Trek Generations,PICARD,This is not your bedroom.
7,Star Trek Generations,KIRK,"No, it's not. ...It's better!"
7,Star Trek Generations,PICARD,Better?
7,Star Trek Generations,KIRK,"This is my uncle's barn in Idaho. I took this horse out for a ride eleven years ago ...on a spring day, ...like this. If I'm right, this is the day I met Antonia. ...This Nexus of yours is very clever. I can start all over again ...and do things right from day one."
7,Star Trek Generations,KIRK,I must have jumped that fifty times. Scared the hell out of me. Except this time. ...Because it isn't real.
7,Star Trek Generations,PICARD,Antonia?
7,Star Trek Generations,KIRK,"She isn't real either, is she? Nothing here is. ...Nothing here matters."
7,Star Trek Generations,KIRK,"You know, maybe this is less about an empty house than that empty chair on the bridge of the Enterprise. Ever since I left Starfleet I haven't made a difference. ...Captain of the Enterprise, huh?"
7,Star Trek Generations,PICARD,That's right.
7,Star Trek Generations,KIRK,Close to retirement?
7,Star Trek Generations,PICARD,I'm not planning on it.
7,Star Trek Generations,KIRK,"Let me tell you something. Don't! Don't let them promote you. Don't let them transfer you. Don't let them do anything that takes you off the bridge of that ship, because while you're there, you can make a difference."
7,Star Trek Generations,PICARD,Come back with me. Help me stop Soran. Make a difference again.
7,Star Trek Generations,KIRK,"Who am I to argue with the Captain of the Enterprise? ...What's the name of that planet, ...Veridian Three?"
7,Star Trek Generations,PICARD,Yes.
7,Star Trek Generations,KIRK,"I take it the odds are against us, and the situation is grim?"
7,Star Trek Generations,PICARD,You could say that.
7,Star Trek Generations,KIRK,"You know if Spock were here, he'd say I was an irrational, illogical human being for taking on a mission like that. ...Sounds like fun."
7,Star Trek Generations,DATA,I have rerouted auxiliary power to the lateral thrusters. I'm attempting to level our descent.
7,Star Trek Generations,RIKER,"All hands, brace for impact!"
7,Star Trek Generations,SORAN,Just who the hell are you?
7,Star Trek Generations,PICARD,He's James T. Kirk. Don't you read history? ...I've got to get to the launcher. The ribbon will be here in a minute.
7,Star Trek Generations,KIRK,I'll take care of Soran.
7,Star Trek Generations,SORAN,"Actually I am familiar with history, Captain, and if I'm not too much mistaken, you're dead."
7,Star Trek Generations,KIRK,I thought you were heading for the launcher.
7,Star Trek Generations,PICARD,I changed my mind. ...Captain's prerogative.
7,Star Trek Generations,PICARD,"We need that control padd. ...Captain, look! ...Where's Soran?"
7,Star Trek Generations,PICARD,We're running out of time. ...Look! The control padd is still on the other side.
7,Star Trek Generations,KIRK,I'll get it. You go for the launcher.
7,Star Trek Generations,PICARD,"No, you'll never make it by yourself. We've got to work together."
7,Star Trek Generations,KIRK,We are working together. Trust me.
7,Star Trek Generations,PICARD,"Good luck, Captain."
7,Star Trek Generations,KIRK,"Call me, Jim."
7,Star Trek Generations,SORAN,"Picard! Get away from that launcher. ...Now! (Soran gets to the launcher to find the warning message 'LOCKING CLAMPS ENGAGED'. As the rocket attempts to launch, it, together with Soran, is enveloped in an explosion. Picard scrambles down the mountainside to find Kirk lying under the wreckage of the bridge)"
7,Star Trek Generations,KIRK,Did we do it? ...Did we make a difference?
7,Star Trek Generations,PICARD,"Oh, yes, we made a difference. Thank you."
7,Star Trek Generations,KIRK,"It's the least I could do for the Captain of the Enterprise. ...It was ...fun. ...Oh my. Captain's log, stardate 48650.1. Three Starfleet vessels have arrived in orbit and have begun to beam up the Enterprise survivors. Our casualties are light but unfortunately the Enterprise herself cannot be salvaged."
7,Star Trek Generations,DATA,"It has been extremely difficult, Counselor."
7,Star Trek Generations,TROI,Then why did you decide not to remove the emotion chip?
7,Star Trek Generations,DATA,"At first I was unprepared for the unpredictable nature of the emotions. However having experienced two hundred and sixty-one distinct emotional states, I believe I have learned to control my feelings. They will no longer control me."
7,Star Trek Generations,TROI,"Well, I hope you're successful, Data. ...Data, over here, I've found something. ...One life sign, very faint."
7,Star Trek Generations,DATA,"Spot! ...I'm very happy to see you, Spot."
7,Star Trek Generations,TROI,"Another family reunited. ...Data, ...are you all right?"
7,Star Trek Generations,DATA,"I am uncertain, Counselor. I am happy to see Spot, and yet I am crying. Perhaps the chip is malfunctioning?"
7,Star Trek Generations,TROI,I think it's working perfectly.
7,Star Trek Generations,DATA,"Hello, Spot."
7,Star Trek Generations,RIKER,Is this it?
7,Star Trek Generations,PICARD,"Yes, that's it, Number One. Thank you."
7,Star Trek Generations,RIKER,I'm going to miss this ship. She went before her time.
7,Star Trek Generations,PICARD,"Someone once told me that time is a predator that stalks us all our lives. I rather believe that time is a companion who goes with us on the journey, and reminds us to cherish every moment, ...because they'll never come again. ...What we leave behind is not as important as how we lived. ...After all, Number One, we're only mortal."
7,Star Trek Generations,RIKER,"Speak for yourself, sir. I plan to live forever."
7,Star Trek Generations,RIKER,I always thought I'd get a shot at this chair one day.
7,Star Trek Generations,PICARD,"You may still, Will. ...Somehow I doubt this will be the last ship to carry the name Enterprise. ... Picard to Farragut. Two to beam up. END CREDITS <Back to the films list Star Trek ® and related marks are trademarks of CBS Studios Inc. Copyright © 1966, Present. The Star Trek web pages on this site are for educational and entertainment purposes only. All other copyrights property of their respective holders."
